X [s],R BICEPS BRACHII: EMG 1 [V],L BICEPS BRACHII: EMG 2 [V]
45.4763793,-0.0622721,-0.0491798
45.4768448,-0.0172885,-0.0253452
45.4773103,0.0050355,-0.0075532
45.4777759,-0.0152743,-0.0310521
45.4782414,-0.085771,-0.0767071
45.4787069,-0.1858091,-0.1169909
45.4791724,-0.2532845,-0.1361257
45.4796379,-0.252781,-0.1332723
45.4801034,-0.1925231,-0.114641
45.480569,-0.1050736,-0.0887922
45.4810345,-0.017792,-0.0716716
45.4815,0.0520333,-0.085771
45.4819655,0.0955062,-0.1003738
45.482431,0.114641,-0.0757
45.4828966,0.1210193,-0.0209812
45.4833621,0.1250477,0.0276951
45.4838276,0.1143053,0.0652934
45.4842931,0.0827497,0.1012131
45.4847586,0.0471656,0.1059129
45.4852241,0.0265202,0.0629435
45.4856897,0.0226596,0.0068818
45.4861552,0.0287022,-0.0112459
45.4866207,0.0349126,0.0558938
45.4870862,0.0303807,0.1863127
45.4875517,0.0167849,0.2643626
45.4880172,-0.0102388,0.2109865
45.4884828,-0.047837,0.0757
45.4889483,-0.0293736,-0.0350805
45.4894138,0.123537,-0.0589151
45.4898793,0.3212634,-0.0424659
45.4903448,0.3571832,-0.0458228
45.4908103,0.1770809,-0.0663005
45.4912759,-0.0869459,-0.0609293
45.4917414,-0.1928588,-0.0193027
45.4922069,-0.1144732,0.0068818
45.4926724,0.0132601,-0.0243381
45.4931379,0.057908,-0.090135
45.4936034,-0.0095674,-0.1196765
45.494069,-0.1411612,-0.0840925
45.4945345,-0.3001144,-0.0243381
45.495,-0.4295262,0.017792
45.4954655,-0.4865949,0.0129244
45.495931,-0.4736706,-0.0417945
45.4963966,-0.4145876,-0.1089342
45.4968621,-0.3242847,-0.181445
45.4973276,-0.2294499,-0.2808118
45.4977931,-0.1554284,-0.3385519
45.4982586,-0.090135,-0.276112
45.4987241,-0.0260166,-0.0998703
45.4991897,0.040116,0.1089342
45.4996552,0.0960098,0.2603342
45.5001207,0.131426,0.3138781
45.5005862,0.1527428,0.3133745
45.5010517,0.1639887,0.321767
45.5015172,0.1623102,0.3511406
45.5019828,0.139147,0.369604
45.5024483,0.1018845,0.3461051
45.5029138,0.0850996,0.2979324
45.5033793,0.1144732,0.2636912
45.5038448,0.1352865,0.2401923
45.5043103,0.0991989,0.19823
45.5047759,0.0565652,0.1539178
45.5052414,0.0417945,0.124712
45.5057069,0.0246738,0.0943313
45.5061724,-0.0193027,0.112459
45.5066379,-0.0740215,0.216022
45.5071034,-0.1169909,0.2751049
45.507569,-0.1451896,0.1522393
45.5080345,-0.1643244,-0.0837568
45.5085,-0.1707027,-0.246067
45.5089655,-0.117998,-0.2573129
45.509431,0.0203098,-0.2010834
45.5098966,0.1371328,-0.1498894
45.5103621,0.1431754,-0.1109483
45.5108276,0.0716716,-0.0874495
45.5112931,0.0016785,-0.0887922
45.5117586,-0.0339055,-0.1065843
45.5122241,-0.0364233,-0.1106126
45.5126897,-0.0082246,-0.0988632
45.5131552,0.0397803,-0.0991989
45.5136207,0.0840925,-0.1237049
45.5140862,0.1119554,-0.1326009
45.5145517,0.1139696,-0.0908064
45.5150172,0.0882887,-0.0224918
45.5154828,0.0666361,0.0293736
45.5159483,0.0733501,0.0488441
45.5164138,0.0814069,0.0386053
45.5168793,0.0466621,0.0310521
45.5173448,-0.0538796,0.0226596
45.5178103,-0.1634852,-0.0041962
45.5182759,-0.2099794,-0.0404517
45.5187414,-0.1844663,-0.0622721
45.5192069,-0.1473716,-0.0582437
45.5196724,-0.1341115,-0.0448157
45.5201379,-0.1062486,-0.0397803
45.5206034,-0.0354162,-0.056733
45.521069,0.079057,-0.0916457
45.5215345,0.2156863,-0.1153124
45.522,0.3175708,-0.1003738
45.5224655,0.3271382,-0.0565652
45.522931,0.2579843,0.0174563
45.5233966,0.1520714,0.1379721
45.5238621,0.0273594,0.2375067
45.5243276,-0.1028916,0.2324712
45.5247931,-0.2123293,0.1290761
45.5252586,-0.2408637,0.0253452
45.5257241,-0.1629816,-0.0337377
45.5261897,0.0052033,-0.0975204
45.5266552,0.1532464,-0.1755703
45.5271207,0.156939,-0.212665
45.5275862,0.0287022,-0.1629816
45.5280517,-0.1351186,-0.0548867
45.5285172,-0.2658732,0.0495155
45.5289828,-0.3304952,0.1079271
45.5294483,-0.3298238,0.1099413
45.5299138,-0.2915541,0.0656291
45.5303793,-0.2406958,0.0112459
45.5308448,-0.2019226,0.0048676
45.5313103,-0.1700313,0.0527047
45.5317759,-0.1159838,0.0909743
45.5322414,-0.0404517,0.0750286
45.5327069,0.0273594,0.0421302
45.5331724,0.0696574,0.0572366
45.5336379,0.0929885,0.128069
45.5341034,0.1075914,0.1911803
45.534569,0.1183337,0.2042725
45.5350345,0.1198444,0.1905089
45.5355,0.1062486,0.1754025
45.5359655,0.0830854,0.1535821
45.536431,0.0528725,0.1171588
45.5368966,0.0193027,0.0726787
45.5373621,-0.0171206,0.0354162
45.5378276,-0.0572366,0.0125887
45.5382931,-0.0887922,0.0025177
45.5387586,-0.1012131,0.0005035
45.5392241,-0.0921492,0.0015106
45.5396897,-0.0721752,0.0011749
45.5401552,-0.0525368,-0.0001678
45.5406207,-0.0360876,-0.0038605
45.5410862,-0.0218204,-0.0162814
45.5415517,-0.0058747,-0.0276951
45.5420172,0.0083925,-0.03122
45.5424828,0.0152743,-0.0407874
45.5429483,0.0166171,-0.047837
45.5434138,0.0139315,-0.026688
45.5438793,0.0105745,0.0184634
45.5443448,0.0236667,0.0542153
45.5448103,0.0706645,0.0495155
45.5452759,0.1107805,-0.0038605
45.5457414,0.0971847,-0.0793927
45.5462069,0.0297093,-0.1285725
45.5466724,-0.051194,-0.1337758
45.5471379,-0.0928206,-0.1085985
45.5476034,-0.0874495,-0.0686503
45.548069,-0.0558938,-0.0283665
45.5485345,-0.0246738,-0.005539
45.549,-0.0087282,0.0045319
45.5494655,-0.0028534,0.0169528
45.549931,-0.0005035,0.0360876
45.5503966,-0.005539,0.0493477
45.5508621,-0.012253,0.047837
45.5513276,-0.0112459,0.0404517
45.5517931,-0.0075532,0.0381018
45.5522586,-0.0095674,0.0424659
45.5527241,-0.018967,0.0471656
45.5531897,-0.0268559,0.04448
45.5536552,-0.0243381,0.0394446
45.5541207,-0.0129244,0.0377661
45.5545862,-0.0035248,0.0407874
45.5550517,-0.0010071,0.0451514
45.5555172,-0.0015106,0.043473
45.5559828,-0.0048676,0.0360876
45.5564483,-0.0109102,0.0293736
45.5569138,-0.0162814,0.024506
45.5573793,-0.018967,0.0199741
45.5578448,-0.0226596,0.0166171
45.5583103,-0.0381018,0.0146029
45.5587759,-0.0710002,0.0132601
45.5592414,-0.103563,0.0119173
45.5597069,-0.1008774,0.008896
45.5601724,-0.0310521,0.0041962
45.5606379,0.085771,-0.0003357
45.5611034,0.1743954,-0.003357
45.561569,0.1821164,-0.0058747
45.5620345,0.1166552,-0.008896
45.5625,0.0196384,-0.011078
45.5629655,-0.0679789,-0.0112459
45.563431,-0.1248798,-0.0115816
45.5638966,-0.1485466,-0.0078889
45.5643621,-0.1542535,0.0260166
45.5648276,-0.1465324,0.0642863
45.5652931,-0.1287404,0.0473335
45.5657586,-0.1582818,-0.0298772
45.5662241,-0.2200504,-0.112459
45.5666897,-0.219379,-0.1455253
45.5671552,-0.0730144,-0.1576104
45.5676207,0.1616388,-0.1935302
45.5680862,0.3254597,-0.2311284
45.5685517,0.3254597,-0.2096437
45.5690172,0.1935302,-0.1010452
45.5694828,0.0357519,0.030045
45.5699483,-0.0733501,0.0783856
45.5704138,-0.1354543,0.0250095
45.5708793,-0.1676814,-0.0099031
45.5713448,-0.1723812,0.0276951
45.5718103,-0.1740597,0.0834211
45.5722759,-0.1935302,0.0944991
45.5727414,-0.2183719,0.0743572
45.5732069,-0.2190433,0.0656291
45.5736724,-0.1623102,0.0471656
45.5741379,-0.0130922,0.0125887
45.5746034,0.1997406,-0.0149386
45.575069,0.3190814,-0.0330663
45.5755345,0.2677195,-0.0495155
45.576,0.1129625,-0.0315557
45.5764655,-0.0377661,0.023331
45.576931,-0.1295796,0.0616007
45.5773966,-0.1696956,0.0827497
45.5778621,-0.1681849,0.1065843
45.5783276,-0.1445182,0.1253834
45.5787931,-0.1022202,0.1428397
45.5792586,-0.0451514,0.1955444
45.5797241,0.0151064,0.2598306
45.5801897,0.1190051,0.2845045
45.5806552,0.2668803,0.2663767
45.5811207,0.3536584,0.2415351
45.5815862,0.3231098,0.2234073
45.5820517,0.2123293,0.2012512
45.5825172,0.0830854,0.1740597
45.5829828,-0.0345769,0.1438468
45.5834483,-0.128069,0.10692
45.5839138,-0.1801022,0.0837568
45.5843793,-0.1779202,0.0891279
45.5848448,-0.1373007,0.0948348
45.5853103,-0.0929885,0.0636149
45.5857759,-0.0636149,0.0075532
45.5862414,-0.0466621,-0.0374304
45.5867069,-0.0250095,-0.0609293
45.5871724,0.0041962,-0.0877852
45.5876379,0.0251774,-0.1465324
45.5881034,0.033402,-0.2039368
45.588569,0.0350805,-0.219379
45.5890345,0.0364233,-0.188159
45.5895,0.0421302,-0.1263905
45.5899655,0.0505226,-0.0607614
45.590431,0.0587472,-0.0198062
45.5908966,0.0572366,-0.0083925
45.5913621,0.043473,-0.0041962
45.5918276,0.0218204,0.0102388
45.5922931,0.0031891,0.0226596
45.5927586,-0.0028534,0.0229953
45.5932241,-0.0052033,0.0179599
45.5936897,-0.0115816,0.0119173
45.5941552,-0.0219883,0.0109102
45.5946207,-0.0347448,0.0199741
45.5950862,-0.0419623,0.0251774
45.5955517,-0.0409552,0.0152743
45.5960172,-0.0379339,-0.0015106
45.5964828,-0.0397803,-0.0176242
45.5969483,-0.0439765,-0.0330663
45.5974138,-0.0485084,-0.0404517
45.5978793,-0.0515297,-0.0417945
45.5983448,-0.0527047,-0.0438087
45.5988103,-0.0540475,-0.0451514
45.5992759,-0.0542153,-0.0397803
45.5997414,-0.0533761,-0.0297093
45.6002069,-0.0532082,-0.0196384
45.6006724,-0.0528725,-0.012253
45.6011379,-0.052369,-0.0105745
45.6016034,-0.0516976,-0.0132601
45.602069,-0.0516976,-0.0142672
45.6025345,-0.0525368,-0.0062104
45.603,-0.0515297,0.0063783
45.6034655,-0.047837,0.0142672
45.603931,-0.043473,0.0199741
45.6043966,-0.0407874,0.0305486
45.6048621,-0.0384375,0.0417945
45.6053276,-0.0379339,0.0475013
45.6057931,-0.0374304,0.0461585
45.6062586,-0.0357519,0.0439765
45.6067241,-0.0337377,0.0486763
45.6071897,-0.0320592,0.0587472
45.6076552,-0.0307164,0.0575723
45.6081207,-0.0290379,0.0397803
45.6085862,-0.0275273,0.0193027
45.6090517,-0.0256809,0.011078
45.6095172,-0.0248417,0.0065461
45.6099828,-0.0246738,-0.0016785
45.6104483,-0.023331,-0.0015106
45.6109138,-0.0216526,0.0058747
45.6113793,-0.0199741,-0.0102388
45.6118448,-0.0201419,-0.0370947
45.6123103,-0.0193027,-0.0263523
45.6127759,-0.0169528,0.0209812
45.6132414,-0.0142672,0.0622721
45.6137069,-0.0130922,0.0730144
45.6141724,-0.0137636,0.0602579
45.6146379,-0.0137636,0.0428016
45.6151034,-0.0129244,0.0276951
45.615569,-0.0120851,0.0149386
45.6160345,-0.0117494,0.0041962
45.6165,-0.0124208,-0.0063783
45.6169655,-0.0119173,-0.0186313
45.617431,-0.012253,-0.0243381
45.6178966,-0.0125887,-0.0169528
45.6183621,-0.0139315,-0.0023499
45.6188276,-0.0176242,0.0078889
45.6192931,-0.0199741,0.0105745
45.6197586,-0.0109102,0.0119173
45.6202241,0.0090639,0.0146029
45.6206897,0.023331,0.0193027
45.6211552,0.0208133,0.0199741
45.6216207,0.005539,0.014435
45.6220862,-0.012253,0.0078889
45.6225517,-0.0250095,0.0065461
45.6230172,-0.0298772,0.0078889
45.6234828,-0.0313878,0.0085603
45.6239483,-0.03122,0.0082246
45.6244138,-0.0283665,0.0099031
45.6248793,-0.0234989,0.0137636
45.6253448,-0.0199741,0.0162814
45.6258103,-0.0181277,0.0146029
45.6262759,-0.0169528,0.0105745
45.6267414,-0.0159457,0.0092317
45.6272069,-0.0135958,0.0078889
45.6276724,-0.008896,0.0011749
45.6281379,-0.0041962,-0.0142672
45.6286034,-0.0035248,-0.0439765
45.629069,-0.0068818,-0.0762036
45.6295345,-0.0085603,-0.0850996
45.63,-0.0077211,-0.061265
45.6304655,-0.0062104,-0.0204776
45.630931,-0.0045319,0.0169528
45.6313966,-0.0038605,0.0391089
45.6318621,-0.0048676,0.0426337
45.6323276,-0.0072175,0.0317235
45.6327931,-0.010071,0.0099031
45.6332586,-0.0112459,-0.0166171
45.6337241,-0.0115816,-0.0345769
45.6341897,-0.0115816,-0.0263523
45.6346552,-0.0109102,0.0031891
45.6351207,-0.0102388,0.0345769
45.6355862,-0.0095674,0.0522011
45.6360517,-0.0099031,0.0673075
45.6365172,-0.011078,0.0817426
45.6369828,-0.0129244,0.0871138
45.6374483,-0.0132601,0.085771
45.6379138,-0.0125887,0.0835889
45.6383793,-0.0137636,0.0802319
45.6388448,-0.01561,0.0762036
45.6393103,-0.0149386,0.0773785
45.6397759,-0.0152743,0.0897993
45.6402414,-0.0152743,0.115816
45.6407069,-0.0107424,0.13579
45.6411724,-0.0072175,0.1326009
45.6416379,-0.012253,0.1097734
45.6421034,-0.0213169,0.0844282
45.642569,-0.0270237,0.0656291
45.6430345,-0.0276951,0.0555581
45.6435,-0.0260166,0.0501869
45.6439655,-0.0250095,0.0421302
45.644431,-0.0250095,0.0290379
45.6448966,-0.0236667,0.0140993
45.6453621,-0.0236667,0.0011749
45.6458276,-0.0290379,-0.0068818
45.6462931,-0.0426337,-0.0099031
45.6467586,-0.0626078,-0.0109102
45.6472241,-0.0884565,-0.0140993
45.6476897,-0.1136339,-0.0182956
45.6481552,-0.1173266,-0.0209812
45.6486207,-0.0921492,-0.023331
45.6490862,-0.0552224,-0.0250095
45.6495517,-0.0234989,-0.0243381
45.6500172,0.0035248,-0.023331
45.6504828,0.026688,-0.0219883
45.6509483,0.0404517,-0.0196384
45.6514138,0.0406195,-0.0171206
45.6518793,0.0396124,-0.0151064
45.6523448,0.0488441,-0.0140993
45.6528103,0.057908,-0.0135958
45.6532759,0.0448157,-0.012253
45.6537414,0.0028534,-0.0115816
45.6542069,-0.0464942,-0.0099031
45.6546724,-0.081239,-0.0068818
45.6551379,-0.1022202,-0.0041962
45.6556034,-0.1064164,-0.0048676
45.656069,-0.0867781,-0.0102388
45.6565345,-0.0577401,-0.0223239
45.657,-0.0243381,-0.0330663
45.6574655,0.0176242,-0.0441444
45.657931,0.0595865,-0.0730144
45.6583966,0.0897993,-0.1028916
45.6588621,0.1139696,-0.0955062
45.6593276,0.1285725,-0.0404517
45.6597931,0.1245441,0.0377661
45.6602586,0.1065843,0.0981918
45.6607241,0.0869459,0.1252155
45.6611897,0.0767071,0.1240406
45.6616552,0.0798962,0.1092699
45.6621207,0.0837568,0.0904707
45.6625862,0.0710002,0.0696574
45.6630517,0.0466621,0.0500191
45.6635172,0.0226596,0.0347448
45.6639828,0.0036927,0.0199741
45.6644483,-0.0119173,0.0068818
45.6649138,-0.0270237,-0.0001678
45.6653793,-0.0397803,0.0011749
45.6658448,-0.0505226,0.0062104
45.6663103,-0.0592508,0.0109102
45.6667759,-0.0657969,0.0082246
45.6672414,-0.0698253,-0.0229953
45.6677069,-0.0726787,-0.0720073
45.6681724,-0.0730144,-0.0881209
45.6686379,-0.0693217,-0.0803998
45.6691034,-0.0599222,-0.1045701
45.669569,-0.0622721,-0.1775845
45.6700345,-0.1015488,-0.2190433
45.6705,-0.1660029,-0.1398184
45.6709655,-0.2091402,0.0357519
45.671431,-0.1478752,0.199237
45.6718966,-0.0139315,0.2747692
45.6723621,0.0983597,0.2710765
45.6728276,0.123537,0.2341497
45.6732931,0.0636149,0.1811093
45.6737586,-0.0179599,0.1085985
45.6742241,-0.0721752,0.0213169
45.6746897,-0.0911421,-0.0454871
45.6751552,-0.0891279,-0.0569009
45.6756207,-0.0840925,-0.0256809
45.6760862,-0.0800641,0.0105745
45.6765517,-0.0750286,0.0307164
45.6770172,-0.0740215,0.0404517
45.6774828,-0.0740215,0.0480049
45.6779483,-0.0743572,0.0508583
45.6784138,-0.068986,0.0464942
45.6788793,-0.0458228,0.0394446
45.6793448,-0.0070497,0.0414588
45.6798103,0.0273594,0.0530404
45.6802759,0.0449836,0.0636149
45.6807414,0.0481727,0.0602579
45.6812069,0.0431373,0.0391089
45.6816724,0.0347448,0.0186313
45.6821379,0.0276951,0.0166171
45.6826034,0.0182956,0.0313878
45.683069,0.0083925,0.0391089
45.6835345,0.0011749,0.0132601
45.684,-0.0041962,-0.1072557
45.6844655,-0.0115816,-0.325124
45.684931,-0.018967,-0.4634318
45.6853966,-0.0216526,-0.4019989
45.6858621,-0.0218204,-0.2015869
45.6863276,-0.0226596,-0.0005035
45.6867931,-0.0240024,0.1075914
45.6872586,-0.0250095,0.1253834
45.6877241,-0.0246738,0.1018845
45.6881897,-0.0256809,0.0803998
45.6886552,-0.0260166,0.0733501
45.6891207,-0.0223239,0.0757
45.6895862,-0.012253,0.0897993
45.6900517,0,0.1178302
45.6905172,0.0038605,0.1367971
45.6909828,-0.003357,0.1327687
45.6914483,-0.0186313,0.1337758
45.6919138,-0.0345769,0.1676814
45.6923793,-0.0464942,0.2306249
45.6928448,-0.0553902,0.2935683
45.6933103,-0.0602579,0.3190814
45.6937759,-0.0589151,0.290547
45.6942414,-0.051194,0.2328069
45.6947069,-0.0414588,0.1649958
45.6951724,-0.033402,0.1005417
45.6956379,-0.0265202,0.0501869
45.6961034,-0.0196384,0.0139315
45.696569,-0.0135958,-0.0129244
45.6970345,-0.0092317,-0.0317235
45.6975,-0.005539,-0.0438087
45.6979655,-0.0015106,-0.0528725
45.698431,0.0050355,-0.0594186
45.6988966,0.0139315,-0.0642863
45.6993621,0.0196384,-0.0686503
45.6998276,0.0157778,-0.0740215
45.7002931,0.0052033,-0.0793927
45.7007586,-0.0005035,-0.0861067
45.7012241,-0.0003357,-0.1176623
45.7016897,0.0023499,-0.1767453
45.7021552,0.0025177,-0.2131685
45.7026207,-0.0025177,-0.1965515
45.7030862,-0.0085603,-0.1552605
45.7035517,-0.0109102,-0.1129625
45.7040172,-0.0112459,-0.068986
45.7044828,-0.0124208,-0.0256809
45.7049483,-0.0129244,-0.0075532
45.7054138,-0.0135958,-0.0770428
45.7058793,-0.0162814,-0.2220645
45.7063448,-0.0176242,-0.3113603
45.7068103,-0.0176242,-0.2445563
45.7072759,-0.0182956,-0.0626078
45.7077414,-0.018967,0.1173266
45.7082069,-0.0199741,0.2232395
45.7086724,-0.021149,0.2561379
45.7091379,-0.0218204,0.2411994
45.7096034,-0.0213169,0.2066224
45.710069,-0.021149,0.1676814
45.7105345,-0.0206455,0.1267262
45.711,-0.0199741,0.0948348
45.7114655,-0.0204776,0.072343
45.711931,-0.0209812,0.0508583
45.7123966,-0.0199741,0.0271916
45.7128621,-0.0182956,0.0065461
45.7133276,-0.0176242,-0.0038605
45.7137931,-0.0191348,0.0010071
45.7142586,-0.0206455,0.0223239
45.7147241,-0.0206455,0.043473
45.7151897,-0.018967,0.0438087
45.7156552,-0.0167849,0.0290379
45.7161207,-0.01561,0.0179599
45.7165862,-0.0157778,0.0152743
45.7170517,-0.0179599,0.0146029
45.7175172,-0.0229953,0.0132601
45.7179828,-0.0310521,0.0119173
45.7184483,-0.0394446,0.0105745
45.7189138,-0.0421302,0.0075532
45.7193793,-0.0391089,0.0063783
45.7198448,-0.0323949,0.0048676
45.7203103,-0.0236667,0.0023499
45.7207759,-0.0146029,-0.0008392
45.7212414,-0.0058747,-0.0018463
45.7217069,0.0038605,-0.0005035
45.7221724,0.0130922,0.0001678
45.7226379,0.0157778,-0.0015106
45.7231034,0.0129244,-0.0015106
45.723569,0.0078889,0.0008392
45.7240345,0.0031891,0.0025177
45.7245,-0.002182,0.0031891
45.7249655,-0.0080568,0.0011749
45.725431,-0.0125887,-0.0077211
45.7258966,-0.017792,-0.0256809
45.7263621,-0.0204776,-0.0421302
45.7268276,-0.0182956,-0.0421302
45.7272931,-0.0125887,-0.0293736
45.7277586,-0.0078889,-0.0142672
45.7282241,-0.0078889,-0.0008392
45.7286897,-0.0119173,0.011078
45.7291552,-0.0166171,0.0206455
45.7296207,-0.0174563,0.0285344
45.7300862,-0.0166171,0.0320592
45.7305517,-0.0179599,0.0327306
45.7310172,-0.0206455,0.0313878
45.7314828,-0.0219883,0.030045
45.7319483,-0.0219883,0.0340734
45.7324138,-0.0229953,0.0426337
45.7328793,-0.0261845,0.04448
45.7333448,-0.0297093,0.0377661
45.7338103,-0.0303807,0.0307164
45.7342759,-0.0293736,0.0263523
45.7347414,-0.0271916,0.0240024
45.7352069,-0.026688,0.0213169
45.7356724,-0.024506,0.0206455
45.7361379,-0.0226596,0.0199741
45.7366034,-0.026688,0.018967
45.737069,-0.0313878,0.0179599
45.7375345,-0.0354162,0.0164492
45.738,-0.0370947,0.0142672
45.7384655,-0.0384375,0.0117494
45.738931,-0.036759,0.0099031
45.7393966,-0.0327306,0.0092317
45.7398621,-0.0236667,0.0105745
45.7403276,-0.0112459,0.0119173
45.7407931,-0.008896,0.0112459
45.7412586,-0.0169528,0.0099031
45.7417241,-0.0246738,0.008896
45.7421897,-0.026688,0.0078889
45.7426552,-0.0229953,0.0075532
45.7431207,-0.01561,0.0075532
45.7435862,-0.0057069,0.0078889
45.7440517,0.0057069,0.0077211
45.7445172,0.0159457,0.0068818
45.7449828,0.0221561,0.0082246
45.7454483,0.0253452,0.0095674
45.7459138,0.0273594,0.0105745
45.7463793,0.0256809,0.0112459
45.7468448,0.0203098,0.0119173
45.7473103,0.0159457,0.0112459
45.7477759,0.0132601,0.0105745
45.7482414,0.008896,0.0115816
45.7487069,0.0011749,0.012253
45.7491724,-0.0085603,0.0129244
45.7496379,-0.0191348,0.0132601
45.7501034,-0.0307164,0.0132601
45.750569,-0.0404517,0.0139315
45.7510345,-0.0532082,0.0146029
45.7515,-0.0854353,0.0152743
45.7519655,-0.1378042,0.0166171
45.752431,-0.1918517,0.0164492
45.7528966,-0.2287785,0.0166171
45.7533621,-0.2364996,0.0176242
45.7538276,-0.2146792,0.0186313
45.7542931,-0.1710384,0.0172885
45.7547586,-0.1156481,0.0146029
45.7552241,-0.0569009,0.0146029
45.7556897,0.0115816,0.0152743
45.7561552,0.0861067,0.01561
45.7566207,0.1319295,0.0162814
45.7570862,0.1351186,0.0172885
45.7575517,0.1196765,0.0182956
45.7580172,0.1052415,0.0179599
45.7584828,0.0944991,0.0179599
45.7589483,0.0891279,0.0196384
45.7594138,0.0891279,0.0223239
45.7598793,0.0906386,0.0240024
45.7603448,0.093492,0.0216526
45.7608103,0.1042344,0.0196384
45.7612759,0.1220264,0.018967
45.7617414,0.1378042,0.0179599
45.7622069,0.1383078,0.0164492
45.7626724,0.1233692,0.0164492
45.7631379,0.1045701,0.0191348
45.7636034,0.0820783,0.0213169
45.764069,0.0535439,0.0219883
45.7645345,0.0243381,0.021149
45.765,-0.002182,0.0204776
45.7654655,-0.0246738,0.0199741
45.765931,-0.0407874,0.0193027
45.7663966,-0.0495155,0.0169528
45.7668621,-0.0569009,0.0132601
45.7673276,-0.0652934,0.0105745
45.7677931,-0.0703288,0.0097353
45.7682586,-0.0710002,0.0092317
45.7687241,-0.0710002,0.0092317
45.7691897,-0.0740215,0.0105745
45.7696552,-0.0787213,0.0139315
45.7701207,-0.0809033,0.0176242
45.7705862,-0.0803998,0.0166171
45.7710517,-0.0793927,0.0105745
45.7715172,-0.0788891,0.0070497
45.7719828,-0.0770428,0.0127565
45.7724483,-0.0730144,0.0224918
45.7729138,-0.0673075,0.0151064
45.7733793,-0.0622721,-0.0203098
45.7738448,-0.0592508,-0.0649577
45.7743103,-0.0548867,-0.1122911
45.7747759,-0.0516976,-0.1700313
45.7752414,-0.0495155,-0.2002441
45.7757069,-0.0426337,-0.1908446
45.7761724,-0.0352483,-0.2286107
45.7766379,-0.0342412,-0.3232776
45.7771034,-0.0384375,-0.3691005
45.777569,-0.0407874,-0.3271382
45.7780345,-0.0412909,-0.2292821
45.7785,-0.043473,-0.0928206
45.7789655,-0.0498512,0.0587472
45.779431,-0.0563973,0.1942016
45.7798966,-0.061265,0.3019608
45.7803621,-0.0669718,0.3756466
45.7808276,-0.073518,0.4134127
45.7812931,-0.0854353,0.4238193
45.7817586,-0.103563,0.4214694
45.7822241,-0.1233692,0.4167697
45.7826897,-0.1351186,0.4006561
45.7831552,-0.1320974,0.3731289
45.7836207,-0.1131304,0.3388876
45.7840862,-0.082414,0.2979324
45.7845517,-0.0449836,0.25832
45.7850172,-0.0035248,0.2334783
45.7854828,0.0439765,0.2197147
45.7859483,0.0874495,0.1955444
45.7864138,0.1139696,0.1515679
45.7868793,0.1190051,0.0981918
45.7873448,0.111284,0.0454871
45.7878103,0.0955062,0.0045319
45.7882759,0.0715038,-0.0223239
45.7887414,0.0449836,-0.0412909
45.7892069,0.0224918,-0.0592508
45.7896724,0.0102388,-0.0762036
45.7901379,0.0083925,-0.0874495
45.7906034,0.0078889,-0.0928206
45.791069,-0.0005035,-0.1013809
45.7915345,-0.0137636,-0.121355
45.792,-0.0223239,-0.156939
45.7924655,-0.0216526,-0.2056153
45.792931,-0.0149386,-0.2500954
45.7933966,-0.0095674,-0.2774548
45.7938621,-0.0072175,-0.298436
45.7943276,-0.0043641,-0.3160601
45.7947931,-0.0008392,-0.3053178
45.7952586,0.0016785,-0.2593271
45.7957241,0.0036927,-0.1935302
45.7961897,0.0072175,-0.1176623
45.7966552,0.0083925,-0.0374304
45.7971207,0.0048676,0.0441444
45.7975862,-0.0028534,0.1206836
45.7980517,-0.0095674,0.1757382
45.7985172,-0.0146029,0.1942016
45.7989828,-0.0182956,0.184802
45.7994483,-0.0216526,0.1760739
45.7999138,-0.0253452,0.1643244
45.8003793,-0.0288701,0.1349508
45.8008448,-0.0310521,0.0918135
45.8013103,-0.0323949,0.0518654
45.8017759,-0.0327306,0.0320592
45.8022414,-0.0328985,0.0253452
45.8027069,-0.0337377,0.0152743
45.8031724,-0.0337377,0.0038605
45.8036379,-0.0322271,0.002182
45.8041034,-0.0303807,0.0065461
45.804569,-0.0297093,0.0102388
45.8050345,-0.0293736,0.0082246
45.8055,-0.0288701,0.0023499
45.8059655,-0.0290379,-0.0050355
45.806431,-0.0297093,-0.0124208
45.8068966,-0.0283665,-0.0203098
45.8073621,-0.0258488,-0.0276951
45.8078276,-0.0240024,-0.0327306
45.8082931,-0.0238346,-0.0372625
45.8087586,-0.0246738,-0.0407874
45.8092241,-0.0246738,-0.0411231
45.8096897,-0.0229953,-0.0370947
45.8101552,-0.0234989,-0.0315557
45.8106207,-0.0240024,-0.0260166
45.8110862,-0.0231632,-0.0209812
45.8115517,-0.0219883,-0.0139315
45.8120172,-0.0208133,-0.0065461
45.8124828,-0.0193027,0.0008392
45.8129483,-0.0193027,0.008896
45.8134138,-0.0198062,0.0152743
45.8138793,-0.0193027,0.0182956
45.8143448,-0.0196384,0.0218204
45.8148103,-0.0199741,0.026688
45.8152759,-0.0196384,0.0287022
45.8157414,-0.0186313,0.0273594
45.8162069,-0.0172885,0.0260166
45.8166724,-0.0162814,0.0246738
45.8171379,-0.0164492,0.0209812
45.8176034,-0.01561,0.0172885
45.818069,-0.0142672,0.0166171
45.8185345,-0.0119173,0.0166171
45.819,-0.0114137,0.0152743
45.8194655,-0.0105745,0.0132601
45.819931,-0.0102388,0.0125887
45.8203966,-0.0095674,0.0151064
45.8208621,-0.0099031,0.0172885
45.8213276,-0.0102388,0.0166171
45.8217931,-0.0112459,0.0146029
